sampleID	Factor1	Factor2	Factor3	Factor4	Factor5	Factor6	Factor7	Factor8	Factor9	Factor10	Factor11	Factor12	Factor13	Factor14	Factor15	Factor16	Factor17	Factor18	Factor19	Factor20	Factor1	Factor2	Factor3	Factor4	Factor5	Factor6	Factor7	Factor8	Factor9	Factor10	Factor11	Factor12	Factor13	Factor14	Factor15	Factor16	Factor17	Factor18	Factor19	Factor20
LCC2056	-0.582394693717	0.820854751961853	1.48490004783112	1.54021750820293	-1.56040008163869	-1.24395333466501	-0.359761466437469	0.779270161576683	0.12265949989508	-2.55614141589036	1.99601374424207	-1.06319078533755	0.50182065226845	-0.859674176226545	0.840883413019647	0.780878963955645	-0.819075507667055	-0.409698451709658	-0.3165109883089	0.337169880088193	-3.51159614641639	-2.3124808943773	0.958417754019251	2.27553547882082	-1.38742219236145	-4.41629208859437	0.892523511616816	0.336953036238866	-0.62010220737656	0.971707581856464	-0.86671114532646	0.565412254929625	3.36483322121512	-0.878155465598181	0.818102512375225	0.841351769411672	3.49900659112145	1.94408626036105	-0.914751169344657	0.743090543688149
LCC1149	-0.857749972145437	4.78935754355901	3.56030090592334	-2.24973697679166	1.02335405703143	0.538482045952969	0.150157111793645	1.32726971637735	0.906246647515179	-2.79990621606952	0.748650013599518	0.269606616263199	0.64537825945036	-0.240119196879585	0.504554970073414	-0.532635252898649	-0.495247875299553	0.0590939147808462	-0.458022632523359	0.21580861430809	2.47762071527497	-6.5305125381814	-1.28781755749454	0.755992767281548	-10.7644673740975	2.04890569233266	-0.670903705536621	0.344709340825307	3.83702233300452	-0.915170355653951	3.75544703890749	1.17658484171334	1.85307550982888	-1.16102031171366	-0.204056081588581	0.263207114050326	0.322788229452258	-2.58090644249703	0.592904497032893	-2.00373381100575
LCC1082	-2.66993370785228	0.152340157924996	-1.99221114174037	2.85748272146408	-0.438847724606641	-5.07798067304906	-0.331838059544311	-0.625090071578211	-0.179340624018154	-0.144242007124122	0.441244847445412	0.71427892597557	-0.514448074123944	0.479226466764932	-0.597292302959892	0.187615727145979	-0.147588452325821	0.0273017491905816	0.0161964631830274	0.3434526844419	3.29161558627907	5.0170187388776	1.47106872611403	-1.21848093108287	-0.847386662018566	0.0509359033383449	0.556025770841736	-0.260913463105829	-0.799938329917988	-0.474939936785911	-0.689375975721546	-0.77632408783542	0.574590049816633	0.484162422464951	-0.175467780860039	-0.0006768471891302	-0.237532570458088	0.120827179955858	-0.285135820595473	0.582353214646455
LCC1029	2.05503665598875	-0.448364160902877	0.844841559914101	-1.47300988842281	-0.34886276184384	-0.637745387883021	0.165404181993479	0.392164558449206	-0.520939932578488	-1.9928326461437	0.377547786526418	-0.369671083247822	0.556280102039819	-0.181385819141719	0.283089830138055	0.179677820422492	-0.319019599284146	0.0304845051620555	-0.0584402095254269	0.239385883203431	3.42520697537419	-0.592011646699597	-2.56461580498147	-0.407571550574774	4.28571256700969	3.41974699386848	0.88357793665797	-0.956384260101048	-0.0213040668527069	0.417955430614824	1.11721670179167	-0.508422727605556	0.675088389874827	-0.294020699859582	-0.497324099742464	-0.416636626077505	-1.2867861146709	-0.374407703198631	-1.73130954441811	1.1664127862472
LCC1049	2.88450066422438	-0.908403960445693	-1.33543747534059	-2.02917507644909	1.39751492868515	1.54330720531677	-0.354259935261714	-1.23217210082497	-1.7746035600579	3.53025646102221	-2.07407084586984	1.189153402098	0.576052790212508	1.16187954452977	0.139137107437323	-0.531220432534356	0.698543897814973	0.0115626336797539	0.812590635997899	-0.168021569605412	-2.72076939427072	1.86679221488821	1.66418527576189	-0.18597863891837	-0.360635324057622	-0.618075371766304	-0.62276551655349	0.205183523437344	0.554372806961578	0.0167338502816189	0.6718469486133	-0.702110348014258	0.825883632978151	-0.0863236098951948	-0.0929711784650332	-0.276517744837219	-0.0958321406242699	0.234440940640896	-0.632651654975759	0.295290728037036
LCC1042	1.69647081243462	-5.68761592811362	-1.54631514259382	0.638108179645579	-0.939385584929338	-1.38870165106486	-0.280849022802862	0.361917385407624	-1.89318732302858	-0.886665484230099	1.23271790569067	-1.29656531552307	-0.928623961704639	-0.890423834536172	-0.410881337347829	0.50267250812579	-0.502835482017209	0.375428223319733	-0.172085455188096	0.273008022407284	-2.28088613371349	2.86347937644629	2.69560470139137	-1.45996452611047	-0.585245865782902	-1.4960365943118	-0.764096243748871	0.445151862328833	0.6211832674686	0.26127829322665	0.646001032839427	-0.79471057917717	1.85821522361506	-0.179725716907375	0.245279371667775	0.130016187449795	-0.143505147980822	0.332275593662969	-0.899074609895328	0.151913058781493
LCC2045	-1.4748752216643	0.353153688933803	-0.419438717219761	1.11661927778809	-1.59737345130479	-2.85607056887231	-0.251340080515321	-0.96690205641346	-0.563485351879722	0.198241750726981	0.750716335093296	-0.0902825825597826	0.523415687113227	0.109695002742328	0.225084638586342	0.84302253876344	-0.279274712735204	-0.337948642493768	0.412981486065496	0.241495655121687	-3.52360719482396	-2.04836818513719	1.64546561084691	3.55722982078991	-0.0296812768211826	-0.781488622608608	-0.206631570859717	-0.481378991330242	2.51320559598484	0.0958242932362341	1.2888214069141	0.199675815836126	0.0018207338717184	-0.640743297675323	-0.0279426456396369	0.498206293377233	0.0207049436266758	-0.146768124319893	0.0581850085505891	0.398967515426489
LCC1113	4.09977314438655	-1.77529633404806	-1.5672532924039	0.159921343750913	-1.02107966057051	2.28925657118321	0.0710857559067637	-1.0593196540479	-0.183232767800139	2.54040838323486	-1.8227028818611	1.59961738841061	0.317339610214517	1.03166774760836	0.504620816313976	0.71355064191341	0.535783815787744	-0.0985944861539477	0.837815881166232	-0.131974168880244	4.00412631344003	-1.87106462242352	1.73539064916196	0.641477987526192	0.395188299239461	-0.763566089195393	0.0896617954206919	0.086383678832613	-0.920930427803793	0.349953837686586	0.0947717352382712	-0.186316812788015	2.42661511755372	-0.437623620733651	0.388856511214091	0.852692611551274	0.0083152276392048	-0.218329555719515	-1.40730575109871	-0.740573606696852
LCC2022	-1.08289695020213	-0.899833182595487	1.97012051599968	-0.395900587153179	-0.611160879257071	2.24921460554594	-0.0549763626804254	-0.300122145153899	-0.963524878304278	-0.0801045304780308	0.784504711631909	-0.0255249577199181	-0.3531009345695	-0.583411445038844	0.414003107451858	0.426254092025866	-0.408086957561926	0.139619509145413	0.524363767118686	0.046956686514697	-2.82045884256646	2.80010593471135	-3.95776015517073	-0.548692443010328	0.228898320941185	-0.284329163244832	-0.255343330911545	0.740527051137008	-0.135394690972867	0.482538677152453	-0.6008474451679	1.46456815989561	0.230994651780123	0.0036654750564018	1.86650357373884	1.47173335073067	-0.144667550075683	-0.368298151814615	2.41200739838615	-0.382161181308634
LCC1010	0.0537497090226711	-0.719979630903808	-1.35086985092356	-0.938877831147335	0.0017361206548501	-0.84172332809378	0.289168394763491	-2.25767393831027	-0.706230891662877	2.66818170667434	-1.39796269642768	1.21045078597451	0.12238942410806	0.848083182222098	-0.308792233526266	0.121466449275673	0.445944424260451	0.118160717884441	1.23803374423669	-0.0122145971673917	3.61269039394255	0.317389996959865	0.407929932930604	-0.464929401154518	1.95896100298556	1.98653982950663	0.589215864430264	-0.287278333934901	0.0649516496864689	-0.111174400336878	0.795130311287766	0.496225760598943	1.2376300411991	-0.238843512457587	-0.616070993828608	-0.143494451423649	-0.312870553773982	-0.239854731729307	-0.925888008563009	-0.545603910533554
LCC2054	-2.73971737429827	0.92312762611681	3.41474948882106	-0.461136045707297	-0.0624942434294968	0.369750498664391	-0.107432301976628	0.21425454918567	0.0729740166022245	-1.92814138395086	0.586885633506542	-0.390758841611024	0.473917432966139	-0.420729968240114	0.744953450481532	0.0517639660032144	-0.387057843899302	-0.196482446234248	0.138167758202949	0.17440784645872	-3.31200116377631	-0.645745343260502	1.49419272832105	1.35509215466093	1.09354862108307	2.36246336203107	-0.412478794983777	-0.0627716966885032	0.342378650999228	0.338154054587561	-0.114960060051008	-0.288473152731827	-0.428279453839993	-0.643758461474323	-0.177270723794424	0.208409277936879	-0.682090044116259	-0.0454963343943587	-1.79219395888813	-0.0404203457798965
LCC2062	-0.966723427911562	-0.892370520285285	3.53871374545359	2.7833011546613	-0.0812390000594374	7.62069019408565	-0.0991248429430552	0.249139150068676	-0.106527329198181	-2.87258542791683	2.62464681620943	1.25656650850966	-3.35883705252181	-2.16197969023579	0.175974084107282	0.184362189887389	-1.21197234073204	1.13559384921719	0.87215475434066	0.0387349796924109	-2.44485368163707	2.66247122932956	0.279568156512496	-1.08829683955499	0.968576146198869	-0.163281011147771	-0.250033988466777	0.30687746843066	-1.16772536692144	0.158079297635846	-1.072152482882	0.126972825240061	-1.61573905217385	-0.025130640445471	0.213634599538124	-0.146050069360054	0.248779733317175	-0.330735274186024	1.41024867203871	0.058230842924777
LCC2025	-0.0943071798181228	0.259683147630429	-3.11505025160312	-3.12545184031046	0.941684056690329	-5.07804535209425	-0.0684453992753026	-2.54502301141875	-1.54901483638852	2.70157846461156	-1.65640086739929	1.4703076766433	0.246687067904077	1.50503022437378	-1.49771399280082	-0.451414816179762	0.630926556999135	0.488611784714269	0.998753757366822	0.145509763160922	-2.1475595280381	3.1495665394993	1.95437661257502	-0.954128081787412	-0.193700305599214	0.161249178750358	-0.275204235316855	-0.449717535037952	-0.81926402368655	0.328971794472313	0.439196572976384	-0.656604779458594	-0.912618054043481	-0.0010342152005947	-0.70788654565904	-0.46361201045024	-0.636193895625225	0.0386338788887472	-0.0140267143538047	0.668565261856486
LCC1044	0.153093244325401	-1.70284527924998	-0.38034483738303	1.53041523013178	0.733881158588485	3.97750789095171	0.534348729381826	-1.2934416580547	0.100245228780333	1.99090695649783	1.19862085546556	-0.205667434193632	-1.89925389908677	-1.68551000335525	-0.0246935642531078	-0.179097012171612	-0.520261575891133	0.522427014309948	1.16928850108924	-0.061977065852102	-3.80202693677602	-1.52433004347586	-1.34458763271215	1.47935692912701	2.53992332925767	0.891248714687163	3.45003479085114	-0.0372035995053043	1.27671886573165	0.748196330818261	0.672419497369826	0.860126733312066	1.79686890222817	-0.637718408910053	-0.871201761515937	0.237992372997552	-0.0153982380624699	-0.309177269331913	0.35333942879916	-1.34165753041978
LCC1085	-2.4305594757702	0.368670703816089	2.08888771450524	2.29156305906364	-0.0475374230801294	-0.194756240829991	-0.308057565102467	-0.549371283948351	-0.502805748976681	-2.12063899675605	1.3219136770181	-0.365716460563591	-0.12153712070487	-0.78039663821984	0.74639080892709	0.0281048774032072	-0.607016747910092	-0.248596307401253	0.549244291155101	0.24657675220754																				
LCC2059	-1.48574242700116	-0.632520028363064	2.06045392508409	-0.397387235538748	-0.136574699011441	-0.575694318183053	-0.199685275372465	-0.201908815510665	0.167383372859977	-3.03594557716165	0.696801226576906	0.130966448990475	-0.630829241964148	-0.591931940842555	-0.162101939008771	0.041707246940411	-0.444709779278556	0.433117551761081	0.356676986992933	0.280473704458708	-1.02866150811895	5.50222145196733	-3.40197006791837	-2.20652513156932	-0.889212323734825	0.652160005883885	5.55940240772423	0.655951498104759	-0.836045626824528	-0.0118247046120238	-0.412219732827496	0.890027982213789	4.78479367125868	0.151154209347049	-3.51588411595139	-0.450455971333312	-0.421046022173101	-0.264476419363401	0.337854008952842	-2.23966567983533
LCC1040	-2.88063718306422	0.233203108755418	3.12688569076985	-3.27277530576649	2.15630206997672	2.58139415677047	0.117267757984562	0.549179094802145	0.228297923892172	1.68737371481013	-2.00060877833664	0.618507350360131	0.376646567143139	0.674305460400658	0.315704943164573	-0.957143085821882	0.543682900549925	0.126074577177535	-0.0471901591194592	-0.167505558718915	-2.80112309950607	1.64143930178693	2.12960134183131	-0.58407120256689	0.0868622157095982	0.856507725283805	-0.856790782750906	0.322794896496408	-0.0109596118023579	0.102839632137932	0.0757489273232841	-0.787117971549942	0.688539398227215	-0.383690067908834	-0.076001194179481	0.0743907632388197	-0.547126244801449	0.0768582015692234	-0.743350739940437	-0.670034154324492
LCC1122	-1.50883269479462	-0.789173194963997	0.444564921679271	5.26699075571954	-0.686242987141483	5.84452641817274	-0.648006885533811	-0.542759143033852	-0.100758309729485	0.767519917286849	1.12522697487432	2.75025385290351	-3.18394111230661	-0.622037067295875	0.0401583987527351	0.562987238619086	-0.506272843495585	0.778004919666961	0.971700186889976	-0.0925107619860402	3.05732669934858	0.728910064483525	0.196779592363827	-0.446211483017684	1.60881129361401	3.91255934213413	0.998750807610655	-0.505517425845464	-1.66039497382359	-0.570694601200587	0.209188209849524	-0.263022774768705	-0.292194890501037	-0.170958884483582	-0.791666997312289	-0.695766893061128	-0.425214005991839	-0.660150285896962	-0.0315795605557618	-1.33427776280114
LCC1080	-1.8758761821057	-0.231952496584055	0.377058197387321	1.71561622897308	-0.577592168516359	-1.69812577254236	0.366444470382388	-0.353813937673746	0.140942569190155	1.18912911426993	-0.957251734391097	-0.133904940191543	1.36032672325694	0.774562865367402	1.06125372056142	0.363509441572027	0.25037741962035	-0.882104894967825	0.105302182374293	0.0834610555056876	3.72386186685753	-1.56782172999853	2.74141953132921	-0.255528364084078	-0.455026102615928	-2.5068955318123	0.295031932476907	0.405140313213277	1.74278614626852	-0.0273658503209545	0.699087022046513	-0.0639427138560957	0.285844637179586	-0.0464719715433404	-0.0060456684443394	0.46245837632912	0.404672291800187	-0.719920404711013	1.87042999254383	-0.86548473405504
LCC1020	-1.68867906012404	1.02179446229683	-0.191820180005958	-0.802070016690652	-0.0285486218609457	-2.45783260384189	0.339045062190241	-0.49533531962896	0.144015304632667	0.383639287243843	0.464087450058425	-0.102610574932586	0.0591520923293505	-0.101335843404516	-0.34399198511385	0.0413169743425322	-0.224580938939163	0.110934199090341	0.16131961563952	0.209396446794281	-2.50961302724234	2.28678759681255	1.56547987502593	-1.03786567984032	0.328648033748557	0.321080584048726	-0.489140810889157	0.305749806034071	-0.244636791049387	0.17582307958068	-0.0572183535878778	-0.33795812723015	0.304943086010627	-0.190187829847009	-0.0774117146899084	-0.211841855567951	-0.251777822567496	0.464014308856981	-1.22935265319092	0.440439593538796
LCC2041	-0.92316086960206	-2.65739550840584	0.0230171369088841	-0.635320474249995	-0.495811165720095	-0.688355071366412	0.108379599138788	-0.390821708606829	-0.916699974191584	1.48151644811992	-0.564111905366581	-0.433392126920891	0.399788688722991	0.237473322967805	0.206194815831865	0.349589755357156	0.135246580273576	-0.159254203010954	0.209259534079084	0.0514473670122367	-2.86856378652466	-0.490177190918678	-0.998942330737002	1.66987707002875	-0.15991420475561	0.143802070889569	-0.407995766006883	-0.691575254587356	1.87758613281586	0.27366091832368	0.493940235922298	0.584485569058183	-1.40425901486414	-0.4124935300895	0.954291707601859	1.12790656840716	-0.191397091384387	-0.531042958492446	0.788731999810479	0.785761727355099
LCC1100	-0.755532535992719	5.37388926465148	-1.5089922529569	-1.31014459375919	-1.27013293778761	-5.5147493664374	0.144241413207666	-0.731260725786408	0.0298777220906788	0.650348889640306	0.907532584133085	0.675381645962312	1.19315071665259	0.781316884396161	-0.435033581536871	0.631524250274096	-0.287411640799193	-0.198235514890594	-0.0082054145694439	0.336835201701146	2.85321777943429	-3.54179769305806	0.454138873766611	-0.905884301216018	5.7180868240731	-2.820600690788	-0.106418448547182	1.03541536513298	-1.74128766378138	-0.265598897017911	3.33717356692094	1.93435602203685	1.88318515332456	-0.0857816267882533	-0.311274570797346	-1.51493005731905	0.49020427690857	-1.28510994653321	4.78200439859533	-2.06854286862945
LCC2046	-0.926843709309127	-0.892949744344327	-0.869169490202396	1.15473419359226	-0.836073493986962	-0.245734988928214	0.480465545912317	-0.617955100164397	0.39567685336477	1.00729709042549	0.384916613658168	0.651176379294882	-0.99720761270992	-0.215858851927404	-0.35425613472547	0.523453580432487	-0.220633942652655	0.334928372864211	0.414823454514742	0.108131876520044	-2.50003512839885	2.25243480748382	2.50050151413757	-0.0670555494191477	-0.422323734749821	-3.18492341835665	-0.606308919383582	-0.399906897697508	-0.025634948506061	-0.515216438874479	0.921453665757925	-0.713903691628514	1.09754421749914	-0.024197649131345	-0.956941780644823	-0.359652454235273	0.77211052794921	-0.377428574704781	1.47666080415684	-0.237113820612327
LCC2075	3.34183940946786	-0.531062069900167	-4.15564838672196	0.326996140956183	2.34149042620415	-2.22499942055763	0.0542544850432419	-1.11298189343646	3.62495293666197	1.80725717483461	1.2499815436347	-2.9495319697358	-0.804844867256327	-2.61771274364719	-0.605245909787661	-1.14333450894235	-0.399015843671931	0.235862589148789	0.476184973885826	0.211647660423953	-2.10501331641491	3.05292829095779	1.859818550709	-0.906895722016885	0.462731881954899	0.934505155829976	-0.407653710302383	0.0101468925043937	-0.890662013005878	0.118932065642376	-0.0500465828223723	-0.624533051624829	-0.890730274986381	-0.0972798371295584	-0.480492873789957	-0.129594075519724	-0.735665942036099	0.135335483022746	0.0176483308033859	0.123380737131548
LCC1137	1.43162176640535	0.236186472114193	-2.57245060842873	-2.76301112805532	0.597843344657879	-2.74808992119866	0.337268774448994	-1.19800354767245	-0.428022927321124	3.13601363549378	-1.12339658541764	0.266496498055744	0.654093603711864	0.76580418395241	-0.656646831425684	-0.213771591353761	0.409538920569591	0.117432994076393	0.399899745569351	0.059309174742879	2.90648240399852	1.35130330230067	2.72740231831447	-1.11949205005657	1.28798236163277	-0.113981761625364	0.905786857640561	0.280711060514507	-0.0925728254294921	-0.0266830337775768	1.00618723158587	-0.380588942364394	4.37842525521117	-0.0551664783466191	-0.397117859599648	-1.26409055640943	0.384854609393235	-0.527579751918412	-2.13276213524054	-1.59490012182504
LCC2027	3.45159751460953	-0.696366334582439	-3.06409431993413	1.8142916823197	-1.29593450552593	0.868841821461568	0.370577554546713	0.678027182906519	0.391506880583498	1.92057911948286	-0.193850029018849	1.86395844984257	-1.07890440863917	0.623257364888807	-0.350953339841375	0.811320058024646	-0.0065700144637765	0.404164433171181	-0.294886532995631	0.0305818939113557	-3.09308588215674	0.772390309576658	1.21039431006653	0.759131792370542	1.54822315606676	2.02937227036112	0.14643570017496	-0.0343856440535919	0.16977836148586	0.400138765308405	0.219794397877806	-0.0745076304155364	-0.993992879079442	-0.491120004239329	-0.701319473071386	-0.341736740282193	-0.749729730761466	-0.157329459300604	-0.167659035791814	-0.226272353098367
LCC1097	1.7904421914895	-2.60692901423292	0.280737693398999	0.432626447062084	1.33116559547341	2.62583078120475	0.349251365529761	-1.26716781709823	2.77520825780075	-1.88854044406852	0.38716067422534	-0.315624142553959	-2.15357950384342	-2.0607776980523	-0.464275092334782	-0.622625133015415	-0.386954804208287	0.95263192022051	1.23743945311263	0.127998630082498	1.19103786445028	-10.2100105347219	-1.70311087575335	-12.5855200951626	-1.33226503515892	2.80575158190775	-0.726392703785845	-1.80307359345542	2.71451593269539	-0.480523696647045	4.90401711443955	2.42187501749333	-3.24531054536372	-0.394502221317244	-0.183176571176946	-1.9512590117647	0.75489068552837	-0.778028292199138	1.50177655427806	0.117607820554124
LCC2050	3.86770883443947	-2.96189503650047	-5.23717815208035	0.48308131638465	1.50744399542508	-1.03169765472228	-0.0199031083546563	0.905205928985602	2.50914481726766	4.12953659723886	1.80820975917778	-3.83702318946716	-1.00309426462045	-2.70054609614228	-0.533167234968376	-0.62206389143781	-0.495992385632643	0.16382330880369	-0.733898899646369	0.0943429163404182	-3.05322490548432	-0.457913042682449	1.44750879686291	1.61797000256661	-0.0257832938949211	1.26548383265656	-0.227826193631824	-0.0706106510629097	-0.204005079931283	0.565325635390656	0.432169349291347	-0.258962315629291	-1.53731115088021	-0.535968696903067	-0.538147512027253	0.0005650102900567	-0.227576872296455	-0.190076625684514	0.408795946328803	-0.150393110991974
LCC1106	-0.182553438341867	-2.70270155856137	-0.37823441106579	1.41466966405433	-2.72856643994733	0.431763053555909	0.478844731115619	3.83823919976082	-1.97823957504735	1.98197381768525	2.36792275650488	-2.08895079475858	0.412431804313324	-0.507245167117683	0.91490378818531	1.54606285759432	-0.829721447673649	-0.579046204621588	-2.22012799289596	0.107957577934775	4.39310407876233	0.377190897618037	-4.3781972243187	0.127508922124044	1.33461377510441	1.05840955448005	-4.43710871029973	3.7429212697173	0.271581785110409	-0.0326317944478845	0.74589455734053	2.04866506177424	2.35555686343501	0.0081916882286986	3.28999392521087	1.82522067055922	0.662045749163004	-0.365759913412452	3.73775834120967	-3.2306024630693
LCC1072	-0.933221440731759	-0.352051693686337	1.74450968141839	-0.467636960742239	-0.320575086081239	-0.457445215465522	0.0478985453799225	-1.23228321637634	0.0134753244771743	-0.844774280682624	-0.577135995132485	0.0131921718551578	0.815265658010815	0.123256356929698	0.645969451674626	0.199339530068715	0.039456748425271	-0.294199674934695	0.858324640439092	0.130308991597319	3.56023247984747	3.05793090899448	1.20566358092825	-0.893303936248068	0.104281964349968	1.82061022800984	0.0258746188991058	-0.0647867320168465	-1.15287245709673	-1.06783696910272	-0.662431982089933	-0.544320812574849	-0.0928838797447549	-0.0112194188533509	0.59175629466301	0.258637682884031	0.0334082645409259	0.226973129831275	-0.203851632210295	-0.665575971140993
LCC2003	1.23782901846998	-0.544581508923826	-0.843980533052284	-0.28367331206274	-0.795320764789311	-2.76942124626885	0.306636434966156	1.39403034159372	0.281384648559845	-0.849264111003867	0.592229975500514	-0.784284277202575	0.497480927813166	-0.046016907801583	0.0251147798006346	0.400103956776671	-0.309282621779652	-0.108525393270463	-0.921494667317094	0.291325933784854	-1.94901567170991	4.21127456192039	0.880090398519496	-1.59307368362627	0.518095226969037	-0.305481365084857	-0.154856750033299	0.0614828269229495	-1.56570074185904	0.412584818633463	-0.643939716710614	-0.771086517036355	2.66255784017097	-0.0963252380446474	-0.271184018176072	-0.222011693560153	-0.462863401961061	-0.0195660683927662	-1.22540553497292	-0.420007452657954
LCC1102	-3.6322397108449	-0.695439907549841	3.04110703643331	0.0301580343686533	1.11171730121942	2.39334219624576	-0.0064714017190021	-0.0468693744758455	-0.281612198160979	0.845021329359446	-0.306366985528292	-0.438339575626246	0.125912614407889	-0.352599444991869	0.882284617601929	-0.441075463340267	-0.0253229470402557	-0.250956309710306	0.335430544934922	-0.0564130438610257	3.26163693824125	1.33472060501028	1.12211259663238	-0.535946428360652	1.57790275542695	0.990429542146704	0.20118124332748	0.088966155404656	1.19285412729783	-0.660938091203934	0.573403717555417	-0.126147246719639	1.31487896543875	-0.116186410445038	0.177176157482502	0.711030523517746	-0.0780700390939678	-0.589012868473678	-0.822984410924691	-0.880557157516559
LCC1128	0.617310570562395	-4.33094301564825	-1.48193509897687	-0.122855513166304	-1.25495896325285	-2.94583446709357	-0.186498848801593	-0.651282437328724	-1.36903733930898	-0.602508038190932	0.279679739777862	-0.462501864825834	-0.383461463173223	-0.100314290496798	-0.57582422534208	0.642388450323869	-0.162879859910051	0.293082863007416	0.262793395728612	0.27817172625976	2.96389855139524	3.28062291409454	0.724871648093897	-1.3068195963849	0.527914762406436	1.78685431249721	-0.287361048758993	0.0879297509454711	-1.01796990931978	-0.304849122626236	-0.614230806371414	0.0772908860507316	-1.73017698930883	0.460071329946769	0.894391638610259	0.12632003048294	0.0324618745982501	0.0744577431151172	1.46728285227522	-0.741061203200899
LCC1046	-1.7433245488582	-2.72650899867226	-2.13377673525737	1.16807642929854	-0.761266116049981	-4.9260665650694	0.0014593259865339	0.72220763024926	-0.0905009513741486	0.247739206545372	0.404149836998945	-0.716941528299197	-0.355892472472238	0.0967083169899056	-0.684523142177412	0.36893958300488	-0.143248609341637	0.0818423901884295	-0.79083242520536	0.322552149044169	3.78337333958232	3.91291648126075	-6.46423520292508	0.730374132159197	1.40602045466419	0.968818036492395	-7.83171557310289	4.35570356200857	1.58743260254516	0.248130636202426	-3.28362550373788	0.776516773192781	1.3305328000529	0.0666527005061745	5.1697381575208	1.89925989562423	-0.324562039742145	-0.197962039800541	-1.9894423817775	2.47407918538411
LCC1091	-0.5231294852578	-1.07596169409021	3.82503899708688	-10.289527768196	-3.68776162117889	3.87544002205565	0.435646702631184	2.00824330074653	2.4497209038269	0.0394388758653286	-0.185777874756132	1.08269000872864	-1.11067550052362	-0.197269616896068	-1.65980558221895	2.05960592999466	-0.153672395024396	1.8329012787795	-0.696325999759653	-0.0727820618192843	2.81147578637911	0.898909874429779	2.01305002356092	0.769044799889054	-0.414199947320871	3.48626158937222	0.254856326086311	-0.273516708576263	0.115767637081095	0.039043910570988	-0.578059401792203	-1.05823475690481	-0.523302057379772	-0.102932281209375	-0.056487299246692	0.682185923261429	-0.132385314376906	-0.140952326725036	-2.1498621267014	-0.674257439746222
LCC2057	-1.32554104754782	-0.499730426363968	1.8115778292684	-0.661619713524292	0.290819751395286	-1.38300909073532	0.608314882102279	1.03830611506243	0.796317073855967	-2.40682588696813	0.865880855761169	-1.29990736454616	0.123514758218437	-0.865477862769605	0.205785452149852	-0.17967460361363	-0.509838532907187	0.0267347874584081	-0.492292569150539	0.295121680143592	-4.38557774890327	-5.51327799728554	2.47255736017405	7.12532527776356	-0.313089630822822	1.32780248701831	-0.623509283643844	0.490253364973163	2.63025462031921	1.1295000971812	-0.0761626028048466	-0.0625889307881277	-0.36914678796873	-1.20120727183495	-0.0906092099139058	0.699100022710688	0.315494511744502	-0.662418174579206	-1.27669501950856	-0.640884184991006
LCC1074	1.97530862880885	5.96597303738994	-0.26928466268969	3.75425237513623	-4.10534805063682	2.82166435788851	-0.954845588619565	-2.49349318801936	1.47203302913482	2.30447056513568	2.59441356041235	0.381882069963221	1.01618476719387	-1.02364684082172	1.89683617897212	2.31888049139886	-0.83968202534248	-1.03760087413583	1.75220208706404	0.0046508281177058	3.03954791503403	-4.89837040469107	0.755132283544243	-2.01643437551908	4.74074397557459	3.03316789243666	-0.378070134449829	-0.649144687976946	1.60540704822805	0.0765058409582791	3.01110080256176	1.43714565529565	-2.1093377217537	-0.498808260952726	-0.794324680374459	-1.38819564594528	0.431582571157794	-1.12521442139597	2.03985071849659	-1.31226160948241
LCC1041	2.96236579606608	-0.890368809867338	2.69640326343223	-0.0508896239183669	-0.513715967058746	1.13779893816346	-0.134530588120217	-0.388213819552872	-0.24713147541053	-5.25535714062703	-0.863309146442009	1.65341234709097	0.231046803573923	0.520052629559298	0.665829472161308	0.211957773691334	-0.0718584658808176	0.183273814780376	0.755415182321732	0.257460418657627	-3.41765670868574	0.600676888710477	-7.72717117608702	0.703684871891309	1.80429688048616	-2.2075100396864	10.5727165658543	1.36483139580112	0.468482142006312	1.13363829748599	-1.57987355449761	2.00304717051144	1.851161622992	-0.117739645657024	-0.419609035489933	1.48984422513573	2.22370573159167	2.04197137893157	0.142322605115745	2.31910101343251
LCC1003	2.15177633656217	-1.10019960100199	0.269416986670555	-1.96936645549623	0.310921066100204	1.96206743071119	0.531095557780523	0.91137329335074	1.09709119290629	0.103148009919645	2.17927810481933	-2.56316527076477	-0.591903155493393	-2.41126224279121	0.0559067618119524	-0.052326464113592	-0.879539636606662	0.356756076103035	-0.230534060241244	0.127429598482417	-2.4926734779205	2.00172528027272	-1.40315325908788	-0.524736384154726	0.075271024609416	-0.306750026690142	1.21414863574517	-0.444525182127315	-0.319892886256399	0.7047106968138	-0.12245762685837	0.141483647957725	1.90016394276578	-0.191388556929802	-0.0145504460938398	0.0915719196153105	-0.226574415291044	-0.514450973009436	0.173516548781614	-0.28453104408797
